GPS LATITUDE (degrees),GPS LONGITUDE (degrees),GPS ALTITUDE (m),GPS SPEED (Kmh),GPS ACCURACY (m),GPS ORIENTATION (Â°),GPS SATELLITES IN RANGE,TIME SINCE START (ms),DATE (YYYY-MO-DD HH-MI-SS_SSS),ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION (Azimuth) (Â°),ORIENTATION (Pitch) (Â°),ORIENTATION (Roll ) (Â°),latitude,longitude,timestamp,speed_mps,gyro_z,accel_forward,accel_lateral,x_m,y_m,heading_deg,dt_s,dr_speed_mps,dr_heading_deg,dr_x_m,dr_y_m,position_error_m
52.714863,-1.55861,137.61,17.52,4,319.51,23 / 23,1363520,2019-11-06 11:04:30:863,0.6585,5.7157,9.9088,0.0907,-0.0145,9.8061,0.1192,0.14,-0.107,-7.12,-36.87,-0.19,163.56,-84.97,66.08,52.714863,-1.55861,1363.52,4.866666666666666,-0.107,0.6585,5.7157,-6987.190042196165,17016.493209196626,129.87037062808244,0.09999999999990905,5.035454010752649,132.55119983559737,-2119.154212399503,4799.77501569753,13150.892603148877
52.714863,-1.55861,137.61,17.52,4,319.51,23 / 23,1363620,2019-11-06 11:04:30:963,1.4846,6.078,9.8343,0.0474,0.0771,9.8062,0.0577,-0.2739,0.1442,-7.25,-37.12,-0.75,163.56,-84.97,66.08,52.714863,-1.55861,1363.62,4.866666666666666,0.1442,1.4846,6.078,-6987.190042196165,17016.493209196626,129.87037062808244,0.09999999999990905,4.9898084535472504,131.59252034576568,-2119.4854501485147,4800.1481958653585,13150.423319429132
52.714863,-1.55861,137.61,17.52,4,319.51,23 / 23,1363720,2019-11-06 11:04:31:063,0.9485,-2.82,10.6616,0.0125,0.0016,9.8066,0.0577,-0.2739,0.1442,-7.12,-36.87,-0.69,161.19,-84.6,70.27,52.714863,-1.55861,1363.72,4.866666666666666,0.1442,0.9485,-2.82,-6987.190042196165,17016.493209196626,129.87037062808244,0.10000000000013642,4.942476373915,131.0158160049858,-2119.809808728362,4800.5211197701265,13149.956822240913
52.714863,-1.55861,137.61,17.52,4,319.51,23 / 23,1363821,2019-11-06 11:04:31:164,-0.5516,-4.8328,10.583,0.0369,-0.0728,9.8063,0.106,-0.7453,0.5269,-7.56,-36.5,-0.31,166.27,-85.07,71.05,52.714863,-1.55861,1363.821,4.866666666666666,0.5269,-0.5516,-4.8328,-6987.190042196165,17016.493209196626,129.87037062808244,0.1009999999998854,5.100564958515101,132.20158447368613,-2120.1558608864343,4800.902740918906,13149.474218033007
52.714863,-1.55861,137.61,17.52,4,319.51,23 / 23,1363920,2019-11-06 11:04:31:263,0.5113,1.3994,9.8672,0.0709,-0.0993,9.8058,0.2137,-0.625,0.489,-7.25,-36.75,-0.44,166.27,-85.07,71.05,52.714863,-1.55861,1363.92,4.866666666666666,0.489,0.5113,1.3994,-6987.190042196165,17016.493209196626,129.87037062808244,0.09900000000016007,5.022030959971495,130.87865744068864,-2120.4812456156965,4801.278658182935,13149.004564529223
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364021,2019-11-06 11:04:31:364,0.3166,6.68,10.2417,0.027,0.0135,9.8065,0.0521,-0.1471,0.1749,-7.44,-37.19,-0.44,162.98,-85.73,74.6,52.714985,-1.558777,1364.021,4.75,0.1749,0.3166,6.68,-6998.478565003701,17030.058990247144,129.76493103214264,0.1009999999998854,4.885328429884335,129.98843940891757,-2120.798332431005,4801.656702417705,13165.31757931508
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364120,2019-11-06 11:04:31:463,-0.7208,-2.1038,10.3256,0.0252,-0.0594,9.8063,0.0521,-0.1471,0.1749,-7.69,-37.19,0.31,171.56,-85.56,78.57,52.714985,-1.558777,1364.12,4.75,0.1749,-0.7208,-2.1038,-6998.478565003701,17030.058990247144,129.76493103214264,0.0989999999999327,4.880028760950699,132.01614024209678,-2121.1217058409106,4802.015641581605,13164.86437713909
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364220,2019-11-06 11:04:31:563,-1.7542,-4.0374,10.3581,0.0293,0.0223,9.8065,0.0235,0.4448,-0.1575,-7.19,-36.94,0.75,180.02,-85.68,81.9,52.714985,-1.558777,1364.22,4.75,-0.1575,-1.7542,-4.0374,-6998.478565003701,17030.058990247144,129.76493103214264,0.10000000000013642,4.824336026542111,132.32406051359342,-2121.446539506289,4802.372328097761,13164.412728467354
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364320,2019-11-06 11:04:31:663,-1.6642,2.2098,10.2249,0.0585,0.024,9.8064,-0.0759,0.5727,-0.3253,-6.87,-36.75,1.94,180.02,-85.68,81.9,52.714985,-1.558777,1364.32,4.75,-0.3253,-1.6642,2.2098,-6998.478565003701,17030.058990247144,129.76493103214264,0.09999999999990905,4.834772555020795,130.60748171368365,-2121.761221970984,4802.739377417337,13163.955217111936
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364420,2019-11-06 11:04:31:763,0.1265,2.5367,9.6326,0.0414,0.0014,9.8065,-0.0201,0.3888,-0.1008,-6.06,-35.31,1.44,185.22,-85.54,89.14,52.714985,-1.558777,1364.42,4.75,-0.1008,0.1265,2.5367,-6998.478565003701,17030.058990247144,129.76493103214264,0.10000000000013642,4.9642458392437545,132.83358956294185,-2122.098726815826,4803.103421160908,13163.492044844868
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364520,2019-11-06 11:04:31:863,-0.3233,-0.5234,9.9448,0.0097,-0.0029,9.8066,0.0712,-0.1805,0.0907,-6.31,-35.31,1.31,188.02,-85.23,92.35,52.714985,-1.558777,1364.52,4.75,0.0907,-0.3233,-0.5234,-6998.478565003701,17030.058990247144,129.76493103214264,0.09999999999990905,4.876305856510714,131.73137288721134,-2122.423312792308,4803.467327099212,13163.033788605757
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364620,2019-11-06 11:04:31:963,2.212,3.2012,9.9791,0.0258,-0.0171,9.8066,0.0712,-0.1805,0.0907,-6.25,-35.31,1.5,188.02,-85.23,92.35,52.714985,-1.558777,1364.62,4.75,0.0907,2.212,3.2012,-6998.478565003701,17030.058990247144,129.76493103214264,0.09999999999990905,4.901103385046843,131.61210061451456,-2122.748787289805,4803.833761943881,13162.572856341012
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364720,2019-11-06 11:04:32:063,2.6442,4.0038,11.543,0.0013,-0.0897,9.8062,0.0221,-0.2848,0.2739,-6.31,-36.81,1.5,195.63,-85.31,94.35,52.714985,-1.558777,1364.72,4.75,0.2739,2.6442,4.0038,-6998.478565003701,17030.058990247144,129.76493103214264,0.10000000000013642,4.797783476189947,130.8515821531019,-2123.0626111923666,4804.196669399061,13162.119518185928
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364820,2019-11-06 11:04:32:163,0.7445,-3.0982,11.2677,0.0201,0.0329,9.8066,0.0322,-0.0744,0.0959,-6.56,-36.62,2.25,196.76,-85.75,97.01,52.714985,-1.558777,1364.82,4.75,0.0959,0.7445,-3.0982,-6998.478565003701,17030.058990247144,129.76493103214264,0.09999999999990905,4.834095398210225,132.0787620467375,-2123.386568841418,4804.555467705649,13161.666245225944
52.714985,-1.558777,137.55,17.1,4,316.69,21 / 21,1364920,2019-11-06 11:04:32:263,2.0525,-1.8211,10.1033,0.0484,0.0654,9.8063,-0.0043,0.3289,-0.1168,-5.87,-36.87,2.69,204.71,-85.3,98.97,52.714985,-1.558777,1364.92,4.75,-0.1168,2.0525,-1.8211,-6998.478565003701,17030.058990247144,129.76493103214264,0.10000000000013642,4.9304906259937376,130.0454285304284,-2123.703794037994,4804.932913798208,13161.198146548646
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365020,2019-11-06 11:04:32:363,2.3941,1.7078,10.2311,0.0523,0.0506,9.8064,-0.0043,0.3289,-0.1168,-5.5,-36.87,3.06,204.71,-85.3,98.97,52.715088,-1.55896,1365.02,4.744444444444444,-0.1168,2.3941,1.7078,-7010.84862293051,17041.51206769155,137.2042937236999,0.09999999999990905,4.913330032450135,138.43246136723852,-2124.071396676795,4805.2589144424155,13175.98128753344
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365120,2019-11-06 11:04:32:463,-0.2417,2.5169,9.4037,-0.0104,-0.0331,9.8065,-0.0336,0.6191,-0.3703,-4.75,-36.87,3.56,206.94,-84.9,100.7,52.715088,-1.55896,1365.12,4.744444444444444,-0.3703,-0.2417,2.5169,-7010.84862293051,17041.51206769155,137.2042937236999,0.09999999999990905,4.98211320438066,138.1177631349301,-2124.4423242493576,4805.591521200803,13175.534833008687
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365220,2019-11-06 11:04:32:563,1.7828,4.5196,9.8338,0.008,-0.0354,9.8066,-0.0725,0.59,-0.1774,-4.69,-37.0,3.38,208.3,-85.06,102.27,52.715088,-1.55896,1365.22,4.744444444444444,-0.1774,1.7828,4.5196,-7010.84862293051,17041.51206769155,137.2042937236999,0.10000000000013642,4.961592261026005,137.65714752358198,-2124.809049193025,4805.925716941858,13175.088465083678
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365320,2019-11-06 11:04:32:663,0.1358,2.9893,10.4929,0.0513,0.0532,9.8063,-0.0054,0.3532,-0.1985,-5.0,-37.25,3.5,208.3,-85.06,102.27,52.715088,-1.55896,1365.32,4.744444444444444,-0.1985,0.1358,2.9893,-7010.84862293051,17041.51206769155,137.2042937236999,0.09999999999990905,4.8829088958202025,139.3946836879524,-2125.1797649688165,4806.243518462352,13174.65584603309
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365420,2019-11-06 11:04:32:763,0.7673,2.3896,10.7676,0.0423,0.0165,9.8065,-0.0101,0.3888,-0.134,-4.5,-37.69,4.25,216.21,-84.51,103.42,52.715088,-1.55896,1365.42,4.744444444444444,-0.134,0.7673,2.3896,-7010.84862293051,17041.51206769155,137.2042937236999,0.10000000000013642,4.9180921226801075,138.9772045049726,-2125.550809692866,4806.56632198468,13174.218463514835
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365519,2019-11-06 11:04:32:862,0.721,0.7547,10.455,0.155,0.0372,9.8053,0.0489,0.4549,-0.2005,-4.56,-37.31,5.19,216.21,-84.51,103.42,52.715088,-1.55896,1365.519,4.744444444444444,-0.2005,0.721,0.7547,-7010.84862293051,17041.51206769155,137.2042937236999,0.0989999999999327,4.8786142722992905,139.34804692785522,-2125.9172395301853,4806.880967137089,13173.790372826792
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365620,2019-11-06 11:04:32:963,1.2525,0.6029,9.7269,0.0272,0.0187,9.8065,0.0489,0.4549,-0.2005,-3.81,-37.06,5.75,230.3,-83.51,110.43,52.715088,-1.55896,1365.62,4.744444444444444,-0.2005,1.2525,0.6029,-7010.84862293051,17041.51206769155,137.2042937236999,0.1009999999998854,4.997184935376376,138.48165371656108,-2126.295142118552,4807.215522887004,13173.339540645291
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365720,2019-11-06 11:04:33:063,0.8012,3.6318,9.9905,0.0255,0.0316,9.8065,-0.033,0.5498,-0.259,-2.87,-36.75,6.25,232.62,-83.27,110.03,52.715088,-1.55896,1365.72,4.744444444444444,-0.259,0.8012,3.6318,-7010.84862293051,17041.51206769155,137.2042937236999,0.10000000000013642,4.951895179247064,139.49235736527837,-2126.671644280806,4807.537172977135,13172.90121739605
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365819,2019-11-06 11:04:33:162,3.5593,3.5413,9.7064,-0.0319,-0.0034,9.8066,0.0611,0.3843,-0.1517,-2.56,-36.37,6.13,232.62,-83.27,110.03,52.715088,-1.55896,1365.819,4.744444444444444,-0.1517,3.5593,3.5413,-7010.84862293051,17041.51206769155,137.2042937236999,0.0989999999999327,4.902928698987331,138.76600712875205,-2127.0366691583054,4807.857110836452,13172.468743678748
52.715088,-1.55896,137.51,17.08,4,308.82,22 / 23,1365919,2019-11-06 11:04:33:262,0.163,0.3546,9.7729,0.0217,-0.0129,9.8066,-0.0592,0.1854,-0.0344,-2.69,-36.81,6.44,236.73,-83.43,109.17,52.715088,-1.55896,1365.919,4.744444444444444,-0.0344,0.163,0.3546,-7010.84862293051,17041.51206769155,137.2042937236999,0.10000000000013642,4.904464183688262,138.32657665652192,-2127.403006476907,4808.183200790745,13172.030073402068
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366020,2019-11-06 11:04:33:363,0.614,-2.0489,9.9628,0.0124,-0.009,9.8066,-0.0592,0.1854,-0.0344,-3.12,-36.31,5.88,233.61,-83.4,109.9,52.715176,-1.559161,1366.02,4.730555555555556,-0.0344,0.614,-2.0489,-7024.435407866543,17051.297221236062,144.23870256675391,0.1009999999998854,4.952798069918547,145.22759155430242,-2127.8139095186325,4808.468492482645,13185.74068377173
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366120,2019-11-06 11:04:33:463,0.0278,-0.3401,10.3882,0.0148,-0.0249,9.8065,-0.0279,-0.023,0.114,-2.81,-36.75,6.81,239.5,-83.42,111.37,52.715176,-1.559161,1366.12,4.730555555555556,0.114,0.0278,-0.3401,-7024.435407866543,17051.297221236062,144.23870256675391,0.09999999999990905,4.909534447911248,144.152379553454,-2128.2118652662566,4808.756010321892,13185.325945157558
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366220,2019-11-06 11:04:33:563,1.5304,0.104,10.1425,-0.0153,-0.0308,9.8066,-0.0176,-0.1262,0.1204,-2.75,-36.87,7.25,239.5,-83.42,111.37,52.715176,-1.559161,1366.22,4.730555555555556,0.1204,1.5304,0.104,-7024.435407866543,17051.297221236062,144.23870256675391,0.10000000000013642,4.958486956409061,146.67019960948747,-2128.6261576080915,4809.028458086549,13184.919138322486
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366320,2019-11-06 11:04:33:663,1.1201,-0.9541,10.1196,-0.0004,-0.0003,9.8066,0.0057,-0.1315,0.0527,-2.62,-36.62,7.19,240.85,-83.58,112.35,52.715176,-1.559161,1366.32,4.730555555555556,0.0527,1.1201,-0.9541,-7024.435407866543,17051.297221236062,144.23870256675391,0.09999999999990905,4.770873159242613,146.57942670190172,-2129.024358606623,4809.291228464986,13184.527297869236
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366420,2019-11-06 11:04:33:763,-2.3495,-1.6468,10.1046,0.0649,0.0196,9.8063,0.0057,-0.1315,0.0527,-2.56,-36.62,6.88,239.98,-83.2,113.07,52.715176,-1.559161,1366.42,4.730555555555556,0.0527,-2.3495,-1.6468,-7024.435407866543,17051.297221236062,144.23870256675391,0.10000000000013642,4.903616968630496,148.08059768532846,-2129.440574031173,4809.550495343158,13184.13202771364
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366520,2019-11-06 11:04:33:863,0.2377,0.2057,9.6258,0.0149,0.0596,9.8064,-0.0934,-0.0077,-0.0167,-2.62,-36.44,7.25,239.98,-83.2,113.07,52.715176,-1.559161,1366.52,4.730555555555556,-0.0167,0.2377,0.2057,-7024.435407866543,17051.297221236062,144.23870256675391,0.09999999999990905,4.854783812321487,145.47100680302822,-2129.8405302817227,4809.825675749964,13183.728024144968
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366620,2019-11-06 11:04:33:963,1.5012,1.2449,9.6332,-0.0183,0.0293,9.8065,-0.0792,0.1736,-0.0782,-2.44,-35.75,7.44,238.2,-82.94,110.97,52.715176,-1.559161,1366.62,4.730555555555556,-0.0782,1.5012,1.2449,-7024.435407866543,17051.297221236062,144.23870256675391,0.09999999999990905,4.968374454936956,145.2052676849338,-2130.2485340247517,4810.1091901110085,13183.313300132275
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366720,2019-11-06 11:04:34:063,2.3059,-0.636,8.3622,-0.0014,-0.0028,9.8066,-0.1215,0.2192,-0.1338,-2.5,-36.19,6.88,240.81,-82.96,108.72,52.715176,-1.559161,1366.72,4.730555555555556,-0.1338,2.3059,-0.636,-7024.435407866543,17051.297221236062,144.23870256675391,0.10000000000013642,4.957875489915048,144.3775543886812,-2130.651546164575,4810.397957333682,13182.895557276497
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366820,2019-11-06 11:04:34:163,-2.0582,-1.1138,8.5243,0.0218,0.0488,9.8065,-0.1215,0.2192,-0.1338,-2.94,-35.94,6.75,240.81,-82.96,108.72,52.715176,-1.559161,1366.82,4.730555555555556,-0.1338,-2.0582,-1.1138,-7024.435407866543,17051.297221236062,144.23870256675391,0.09999999999990905,4.882197346010622,146.50667564179318,-2131.0586970726135,4810.667376426059,13182.494249245618
52.715176,-1.559161,137.5,17.03,4,298.19,21 / 21,1366920,2019-11-06 11:04:34:263,-4.4587,2.3762,10.4751,-0.0085,0.0623,9.8064,-0.0698,0.2207,-0.0873,-3.62,-36.19,7.06,234.76,-82.71,107.25,52.715176,-1.559161,1366.92,4.730555555555556,-0.0873,-4.4587,2.3762,-7024.435407866543,17051.297221236062,144.23870256675391,0.10000000000013642,4.957337104496108,146.32256371439044,-2131.471233064266,4810.942269072864,13182.085865705953
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367019,2019-11-06 11:04:34:362,-5.676,-6.7625,9.5366,0.0465,0.0853,9.8061,-0.0004,0.2862,-0.5065,-3.19,-36.0,7.25,231.22,-82.61,102.65,52.71525,-1.559379,1367.019,4.758333333333333,-0.5065,-5.676,-6.7625,-7039.171323866804,17059.525645807757,150.8213378315342,0.0989999999999327,4.997489059332959,153.56276176697295,-2131.914244659092,4811.162540930685,13194.831214924581
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367119,2019-11-06 11:04:34:462,5.3982,7.1704,9.4221,-0.0428,0.0203,9.8064,-0.1469,0.662,-0.6023,-3.5,-34.06,6.13,223.75,-81.72,100.5,52.71525,-1.559379,1367.119,4.758333333333333,-0.6023,5.3982,7.1704,-7039.171323866804,17059.525645807757,150.8213378315342,0.09999999999990905,4.912053666929641,151.58802421599668,-2132.3462839170147,4811.396260403304,13194.453585286748
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367220,2019-11-06 11:04:34:563,6.8405,11.3406,10.2755,-0.1117,-0.0622,9.8058,-0.2016,1.7159,-0.9475,-3.56,-34.56,5.19,223.75,-81.72,100.5,52.71525,-1.559379,1367.22,4.758333333333333,-0.9475,6.8405,11.3406,-7039.171323866804,17059.525645807757,150.8213378315342,0.10100000000011278,5.031930021954926,152.89443028310635,-2132.7986897511946,4811.627823662324,13194.070391145917
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367320,2019-11-06 11:04:34:663,-1.5632,-5.829,9.2828,-0.0194,0.0191,9.8066,-0.1001,1.1135,-0.7264,-3.62,-35.06,4.38,218.9,-82.93,97.36,52.71525,-1.559379,1367.32,4.758333333333333,-0.7264,-1.5632,-5.829,-7039.171323866804,17059.525645807757,150.8213378315342,0.09999999999990905,4.906766275699847,151.90370537045794,-2133.2315437323828,4811.858910191167,13193.694918143077
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367419,2019-11-06 11:04:34:762,-6.3429,-11.0085,9.3967,0.0646,0.113,9.8058,-0.1001,1.1135,-0.7264,-3.06,-35.81,4.81,215.83,-82.48,94.89,52.71525,-1.559379,1367.419,4.758333333333333,-0.7264,-6.3429,-11.0085,-7039.171323866804,17059.525645807757,150.8213378315342,0.09900000000016007,4.897607285816537,153.39631078669223,-2133.665072166724,4812.076039974962,13193.33215805933
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367520,2019-11-06 11:04:34:863,-2.9917,-3.8671,8.98,0.0788,0.1763,9.8046,-0.0611,0.512,-0.3724,-1.75,-35.5,5.06,216.37,-81.37,93.36,52.71525,-1.559379,1367.52,4.758333333333333,-0.3724,-2.9917,-3.8671,-7039.171323866804,17059.525645807757,150.8213378315342,0.1009999999998854,4.951626962762551,152.75030992872803,-2134.1096836114452,4812.305026873127,13192.954278082
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367619,2019-11-06 11:04:34:962,6.9296,12.0785,11.8799,-0.0276,-0.097,9.8061,-0.0569,-0.5778,0.5156,-1.69,-35.75,5.06,216.37,-81.37,93.36,52.71525,-1.559379,1367.619,4.758333333333333,0.5156,6.9296,12.0785,-7039.171323866804,17059.525645807757,150.8213378315342,0.0989999999999327,4.890643796776217,151.07678260672822,-2134.533465688829,4812.539191254288,13192.57934362681
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367720,2019-11-06 11:04:35:063,-4.4668,-3.106,10.1173,-0.0471,-0.064,9.8062,0.1993,-1.1703,0.8208,-2.37,-35.69,5.38,220.06,-82.8,94.4,52.71525,-1.559379,1367.72,4.758333333333333,0.8208,-4.4668,-3.106,-7039.171323866804,17059.525645807757,150.8213378315342,0.10100000000011278,4.912600322123078,152.21638019979184,-2134.972436699004,4812.77047405413,13192.20144486022
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367820,2019-11-06 11:04:35:163,-3.3774,-2.2717,9.9204,-0.0652,-0.0542,9.8062,0.1993,-1.1703,0.8208,-2.5,-36.56,6.38,225.88,-83.28,93.65,52.71525,-1.559379,1367.82,4.758333333333333,0.8208,-3.3774,-2.2717,-7039.171323866804,17059.525645807757,150.8213378315342,0.09999999999990905,4.978805054535878,150.76284646963308,-2135.4068899865542,4813.0136516407765,13191.814190863384
52.71525,-1.559379,137.45,17.13,4,296.68,21 / 21,1367920,2019-11-06 11:04:35:263,-3.2419,-3.7507,9.318,-0.1028,-0.0164,9.806,0.1278,-0.2016,0.0635,-3.19,-36.56,5.69,225.88,-83.28,93.65,52.71525,-1.559379,1367.92,4.758333333333333,0.0635,-3.2419,-3.7507,-7039.171323866804,17059.525645807757,150.8213378315342,0.10000000000013642,4.909294275944196,151.3907124617196,-2135.8378795667627,4813.24872542628,13191.4357549381
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368020,2019-11-06 11:04:35:363,-2.2519,-2.1251,9.1547,0.0198,0.0361,9.8065,0.0265,-0.2716,0.1308,-2.75,-35.81,5.94,221.35,-83.77,90.43,52.71532,-1.559599,1368.02,4.7250000000000005,0.1308,-2.2519,-2.1251,-7054.0424317569605,17067.30929067253,152.37211628032816,0.09999999999990905,4.790249110351236,152.98987829193322,-2136.26465546297,4813.466273581428,13203.83303986094
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368120,2019-11-06 11:04:35:463,-0.3554,2.906,10.3516,0.0102,-0.0106,9.8065,0.2893,-0.5449,0.1714,-2.5,-36.25,6.19,223.09,-83.29,88.43,52.71532,-1.559599,1368.12,4.7250000000000005,0.1714,-0.3554,2.906,-7054.0424317569605,17067.30929067253,152.37211628032816,0.09999999999990905,4.893365969392461,153.35936312091673,-2136.702042344755,4813.685688760362,13203.466510075432
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368220,2019-11-06 11:04:35:563,-2.8145,-0.3866,8.0518,0.0348,-0.0878,9.8061,0.36,-0.2719,0.0275,-2.56,-36.44,6.25,222.3,-83.51,92.85,52.71532,-1.559599,1368.22,4.7250000000000005,0.0275,-2.8145,-0.3866,-7054.0424317569605,17067.30929067253,152.37211628032816,0.10000000000013642,4.8401853210473815,153.66196765312444,-2137.1358159424626,4813.900431409486,13203.105670292365
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368320,2019-11-06 11:04:35:663,-2.3125,-2.6616,10.3655,0.0361,-0.0641,9.8064,0.0232,0.0193,0.0003,-3.12,-36.69,6.13,222.3,-83.51,92.85,52.71532,-1.559599,1368.32,4.7250000000000005,0.0003,-2.3125,-2.6616,-7054.0424317569605,17067.30929067253,152.37211628032816,0.09999999999990905,4.918263557864728,154.00378275638903,-2137.5778807763036,4814.1160047077565,13202.74097997312
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368420,2019-11-06 11:04:35:763,-1.8674,-2.6817,9.837,-0.006,-0.0425,9.8065,-0.0474,-0.1206,0.0988,-2.87,-36.25,5.63,226.88,-83.82,98.29,52.71532,-1.559599,1368.42,4.7250000000000005,0.0988,-1.8674,-2.6817,-7054.0424317569605,17067.30929067253,152.37211628032816,0.10000000000013642,4.909809485791313,153.96375284096362,-2138.0190352788013,4814.331515720919,13202.376694678076
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368520,2019-11-06 11:04:35:863,-1.4318,-2.4186,9.0883,0.0037,0.0065,9.8066,-0.0474,-0.1206,0.0988,-3.19,-36.31,5.06,223.84,-84.14,100.61,52.71532,-1.559599,1368.52,4.7250000000000005,0.0988,-1.4318,-2.4186,-7054.0424317569605,17067.30929067253,152.37211628032816,0.09999999999990905,4.948570017408327,153.853028416808,-2138.4632518850135,4814.549586945377,13202.008901332798
52.71532,-1.559599,137.31,17.01,4,296.9,21 / 21,1368620,2019-11-06 11:04:35:963,-1.3312,-2.3857,8.8075,0.0138,0.0097,9.8066,0.0117,-0.1056,0.0031,-3.44,-36.12,4.81,223.84,-84.14,100.61,52.71532,-1.559599,1368.62,4.7250000000000005,0.0031,-1.3312,-2.3857,-7054.0424317569605,17067.30929067253,152.37211628032816,0.09999999999990905,4.920376615039635,154.13802462276664,-2138.9060107281234,4814.764216084093,13201.644853659165
